SITE: Vaulx-en-Velin, France, IDMP: FRA2, Lat: 45.7786 N, Long: 4.9225 E, Alt: 170 m
TIME: Winter Clock Time (GMT+1). Summer Clock Time from 03/29/2020 to 10/24/2020
TYPE: 1mn Instantaneous Measurements.
SOURCE:   ENTPE, Rue Maurice Audin, 69518 Vaulx-en-Velin, FRANCE.
          dumortier@entpe.fr, Phone:(33) 472047087.
COMMENTS: Diffuse illuminance and irradiance are corrected with Littlefair procedure.
	  All values have gone through ENTPE quality control procedure.

          XCLTime : Excel compatible time format (hours since 1/01/1900)
          Alts : altitude of the sun
          Azis : azimuth of the sun (from North to East)
          Evg  : global horizontal illuminance
          Evd  : diffuse horizontal illuminance
          Evgn : global vertical north illuminance
          Evge : global vertical east illuminance
          Evgs : global vertical south illuminance
          Evgw : global vertical west illuminance
          Eeg  : global horizontal irradiance
          Eed  : diffuse horizontal irradiance
          Lvz  : zenith luminance (11 degree aperture)
          Rh   : relative humidity
          Wd   : wind direction (from North to East)
          Ws   : wind speed
          Dbt  : dry bulb temperature
          Cvf  : illuminance shadow band correction factor
          Cef  : irradiance shadow band correction factor
          Ees  : direct horizontal irradiance
          UVA  : global horizontal UVA irradiance
          UVB  : global horizontal UVB irradiance

Date        Time           XCLTime       Alts   Azis  Evg     Evd    Evgn    Evge    Evgs    Evgw     Eeg     Eed     Lvz       Rh       Wd      Ws     Dbt       Cvf     Cef  Ees    UVA     UVB
mm/dd/yyyy hh:mm        01/01/1900        Deg    Deg  Lux     Lux     Lux     Lux     Lux     Lux    W/m2    W/m2   Cd/m2        %   DgN->E     m/s     DgC         %       %       W/m2    W/m2    W/m2
01/22/2020 00:00	43852.0	-62.0	333.4	0	0	0	0	0	0	0	0	0	77	336	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:01	43852.0007	-62.1	333.9	0	0	0	0	0	0	0	0	0	76	337	0.0	0.6	100.0	100.0	0	0	0.0
01/22/2020 00:02	43852.0014	-62.1	334.4	0	0	0	0	0	0	0	0	0	77	337	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:03	43852.0021	-62.2	334.9	0	0	0	0	0	0	0	0	0	76	341	0.0	0.6	100.0	100.0	0	0	0.0
01/22/2020 00:04	43852.0028	-62.3	335.4	0	0	0	0	0	0	0	0	0	77	11	0.3	0.6	100.0	100.0	0	0	0.0
01/22/2020 00:05	43852.0035	-62.4	335.8	0	0	0	0	0	0	0	0	0	77	10	0.7	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:06	43852.0042	-62.4	336.3	0	0	0	0	0	0	0	0	0	77	41	0.5	0.6	100.0	100.0	0	0	0.0
01/22/2020 00:07	43852.0049	-62.5	336.8	0	0	0	0	0	0	0	0	0	77	41	0.3	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:08	43852.0056	-62.6	337.3	0	0	0	0	0	0	0	0	0	77	61	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:09	43852.0063	-62.6	337.8	0	0	0	0	0	0	0	0	0	77	61	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:10	43852.0069	-62.7	338.3	0	0	0	0	0	0	0	0	0	77	61	0.0	0.6	100.0	100.0	0	0	0.0
01/22/2020 00:11	43852.0076	-62.8	338.8	0	0	0	0	0	0	0	0	0	77	61	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:12	43852.0083	-62.8	339.3	0	0	0	0	0	0	0	0	0	77	61	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:13	43852.009	-62.9	339.8	0	0	0	0	0	0	0	0	0	77	69	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:14	43852.0097	-63.0	340.3	0	0	0	0	0	0	0	0	0	77	84	0.1	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:15	43852.0104	-63.0	340.8	0	0	0	0	0	0	0	0	0	77	84	0.0	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:16	43852.0111	-63.1	341.3	0	0	0	0	0	0	0	0	0	77	84	0.0	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:17	43852.0118	-63.1	341.8	0	0	0	0	0	0	0	0	0	77	84	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:18	43852.0125	-63.2	342.3	0	0	0	0	0	0	0	0	0	77	84	0.0	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:19	43852.0132	-63.2	342.8	0	0	0	0	0	0	0	0	0	77	84	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:20	43852.0139	-63.3	343.3	0	0	0	0	0	0	0	0	0	77	85	0.1	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:21	43852.0146	-63.3	343.8	0	0	0	0	0	0	0	0	0	77	84	0.0	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:22	43852.0153	-63.4	344.3	0	0	0	0	0	0	0	0	0	77	82	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:23	43852.016	-63.4	344.8	0	0	0	0	0	0	0	0	0	77	82	0.0	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:24	43852.0167	-63.5	345.4	0	0	0	0	0	0	0	0	0	77	83	0.3	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:25	43852.0174	-63.5	345.9	0	0	0	0	0	0	0	0	0	77	82	0.3	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:26	43852.0181	-63.6	346.4	0	0	0	0	0	0	0	0	0	77	80	0.4	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:27	43852.0188	-63.6	346.9	0	0	0	0	0	0	0	0	0	77	75	0.4	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:28	43852.0194	-63.6	347.4	0	0	0	0	0	0	0	0	0	77	66	0.6	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:29	43852.0201	-63.7	348.0	0	0	0	0	0	0	0	0	0	77	72	0.7	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:30	43852.0208	-63.7	348.5	0	0	0	0	0	0	0	0	0	77	65	0.8	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:31	43852.0215	-63.7	349.0	0	0	0	0	0	0	0	0	0	77	68	0.8	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:32	43852.0222	-63.8	349.5	0	0	0	0	0	0	0	0	0	77	66	0.7	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:33	43852.0229	-63.8	350.1	0	0	0	0	0	0	0	0	0	77	53	0.8	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:34	43852.0236	-63.8	350.6	0	0	0	0	0	0	0	0	0	77	60	0.8	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:35	43852.0243	-63.9	351.1	0	0	0	0	0	0	0	0	0	77	33	0.6	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:36	43852.025	-63.9	351.6	0	0	0	0	0	0	0	0	0	77	22	0.8	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:37	43852.0257	-63.9	352.2	0	0	0	0	0	0	0	0	0	77	12	0.7	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:38	43852.0264	-63.9	352.7	0	0	0	0	0	0	0	0	0	77	21	0.5	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:39	43852.0271	-63.9	353.2	0	0	0	0	0	0	0	0	0	78	10	1.1	0.5	100.0	100.0	0	0	0.0
01/22/2020 00:40	43852.0278	-64.0	353.8	0	0	0	0	0	0	0	0	0	78	34	1.0	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:41	43852.0285	-64.0	354.3	0	0	0	0	0	0	0	0	0	78	61	0.9	0.4	100.0	100.0	0	0	0.0
01/22/2020 00:42	43852.0292	-64.0	354.8	0	0	0	0	0	0	0	0	0	78	35	0.4	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:43	43852.0299	-64.0	355.4	0	0	0	0	0	0	0	0	0	78	34	0.9	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:44	43852.0306	-64.0	355.9	0	0	0	0	0	0	0	0	0	78	24	0.9	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:45	43852.0313	-64.0	356.5	0	0	0	0	0	0	0	0	0	79	42	0.8	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:46	43852.0319	-64.1	357.0	0	0	0	0	0	0	0	0	0	79	3	0.9	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:47	43852.0326	-64.1	357.5	0	0	0	0	0	0	0	0	0	79	31	0.5	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:48	43852.0333	-64.1	358.1	0	0	0	0	0	0	0	0	0	79	27	0.8	0.3	100.0	100.0	0	0	0.0
01/22/2020 00:49	43852.034	-64.1	358.6	0	0	0	0	0	0	0	0	0	79	17	0.7	0.2	100.0	100.0	0	0	0.0
01/22/2020 00:50	43852.0347	-64.1	359.1	0	0	0	0	0	0	0	0	0	79	12	0.6	0.2	100.0	100.0	0	0	0.0
01/22/2020 00:51	43852.0354	-64.1	359.7	0	0	0	0	0	0	0	0	0	80	9	0.6	0.2	100.0	100.0	0	0	0.0
01/22/2020 00:52	43852.0361	-64.1	0.2	0	0	0	0	0	0	0	0	0	80	53	0.4	0.1	100.0	100.0	0	0	0.0
01/22/2020 00:53	43852.0368	-64.1	0.7	0	0	0	0	0	0	0	0	0	80	58	0.1	0.1	100.0	100.0	0	0	0.0
01/22/2020 00:54	43852.0375	-64.1	1.3	0	0	0	0	0	0	0	0	0	80	73	0.9	0.0	100.0	100.0	0	0	0.0
01/22/2020 00:55	43852.0382	-64.1	1.8	0	0	0	0	0	0	0	0	0	80	55	0.9	0.1	100.0	100.0	0	0	0.0
01/22/2020 00:56	43852.0389	-64.1	2.4	0	0	0	0	0	0	0	0	0	80	71	1.1	0.1	100.0	100.0	0	0	0.0
01/22/2020 00:57	43852.0396	-64.1	2.9	0	0	0	0	0	0	0	0	0	80	80	0.7	0.1	100.0	100.0	0	0	0.0
01/22/2020 00:58	43852.0403	-64.0	3.4	0	0	0	0	0	0	0	0	0	81	87	0.7	0.1	100.0	100.0	0	0	0.0
01/22/2020 00:59	43852.041	-64.0	4.0	0	0	0	0	0	0	0	0	0	81	65	0.7	0.0	100.0	100.0	0	0	0.0
01/22/2020 01:00	43852.0417	-64.0	4.5	0	0	0	0	0	0	0	0	0	81	35	0.6	0.0	100.0	100.0	0	0	0.0
01/22/2020 01:01	43852.0424	-64.0	5.0	0	0	0	0	0	0	0	0	0	81	40	0.8	0.0	100.0	100.0	0	0	0.0
01/22/2020 01:02	43852.0431	-64.0	5.6	0	0	0	0	0	0	0	0	0	81	28	1.0	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:03	43852.0438	-64.0	6.1	0	0	0	0	0	0	0	0	0	81	39	0.8	0.0	100.0	100.0	0	0	0.0
01/22/2020 01:04	43852.0444	-63.9	6.6	0	0	0	0	0	0	0	0	0	81	350	0.4	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:05	43852.0451	-63.9	7.2	0	0	0	0	0	0	0	0	0	81	21	0.5	0.0	100.0	100.0	0	0	0.0
01/22/2020 01:06	43852.0458	-63.9	7.7	0	0	0	0	0	0	0	0	0	81	23	1.2	0.0	100.0	100.0	0	0	0.0
01/22/2020 01:07	43852.0465	-63.9	8.2	0	0	0	0	0	0	0	0	0	82	15	1.1	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:08	43852.0472	-63.9	8.8	0	0	0	0	0	0	0	0	0	82	25	1.2	0.0	100.0	100.0	0	0	0.0
01/22/2020 01:09	43852.0479	-63.8	9.3	0	0	0	0	0	0	0	0	0	82	3	0.6	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:10	43852.0486	-63.8	9.8	0	0	0	0	0	0	0	0	0	82	9	0.7	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:11	43852.0493	-63.8	10.4	0	0	0	0	0	0	0	0	0	82	33	0.3	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:12	43852.05	-63.7	10.9	0	0	0	0	0	0	0	0	0	82	35	1.1	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:13	43852.0507	-63.7	11.4	0	0	0	0	0	0	0	0	0	82	60	1.0	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:14	43852.0514	-63.7	11.9	0	0	0	0	0	0	0	0	0	82	19	0.6	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:15	43852.0521	-63.6	12.5	0	0	0	0	0	0	0	0	0	82	60	0.5	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:16	43852.0528	-63.6	13.0	0	0	0	0	0	0	0	0	0	82	74	0.9	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:17	43852.0535	-63.6	13.5	0	0	0	0	0	0	0	0	0	82	94	0.7	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:18	43852.0542	-63.5	14.0	0	0	0	0	0	0	0	0	0	82	99	0.8	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:19	43852.0549	-63.5	14.5	0	0	0	0	0	0	0	0	0	82	73	0.6	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:20	43852.0556	-63.4	15.0	0	0	0	0	0	0	0	0	0	82	85	0.7	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:21	43852.0563	-63.4	15.6	0	0	0	0	0	0	0	0	0	82	83	0.6	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:22	43852.0569	-63.3	16.1	0	0	0	0	0	0	0	0	0	82	107	1.0	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:23	43852.0576	-63.3	16.6	0	0	0	0	0	0	0	0	0	83	68	0.5	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:24	43852.0583	-63.2	17.1	0	0	0	0	0	0	0	0	0	83	81	0.5	-0.1	100.0	100.0	0	0	0.0
01/22/2020 01:25	43852.059	-63.2	17.6	0	0	0	0	0	0	0	0	0	83	60	0.4	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:26	43852.0597	-63.1	18.1	0	0	0	0	0	0	0	0	0	83	73	0.7	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:27	43852.0604	-63.1	18.6	0	0	0	0	0	0	0	0	0	82	66	0.5	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:28	43852.0611	-63.0	19.1	0	0	0	0	0	0	0	0	0	82	93	0.5	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:29	43852.0618	-63.0	19.6	0	0	0	0	0	0	0	0	0	82	92	0.4	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:30	43852.0625	-62.9	20.1	0	0	0	0	0	0	0	0	0	83	106	0.2	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:31	43852.0632	-62.8	20.6	0	0	0	0	0	0	0	0	0	83	68	0.7	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:32	43852.0639	-62.8	21.1	0	0	0	0	0	0	0	0	0	83	88	1.1	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:33	43852.0646	-62.7	21.6	0	0	0	0	0	0	0	0	0	83	93	1.3	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:34	43852.0653	-62.6	22.1	0	0	0	0	0	0	0	0	0	83	121	0.5	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:35	43852.066	-62.6	22.6	0	0	0	0	0	0	0	0	0	83	135	0.2	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:36	43852.0667	-62.5	23.1	0	0	0	0	0	0	0	0	0	83	82	0.4	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:37	43852.0674	-62.4	23.6	0	0	0	0	0	0	0	0	0	83	87	0.5	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:38	43852.0681	-62.4	24.0	0	0	0	0	0	0	0	0	0	83	73	0.7	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:39	43852.0688	-62.3	24.5	0	0	0	0	0	0	0	0	0	83	78	1.0	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:40	43852.0694	-62.2	25.0	0	0	0	0	0	0	0	0	0	82	92	1.2	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:41	43852.0701	-62.1	25.5	0	0	0	0	0	0	0	0	0	83	74	1.0	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:42	43852.0708	-62.1	26.0	0	0	0	0	0	0	0	0	0	83	72	0.7	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:43	43852.0715	-62.0	26.4	0	0	0	0	0	0	0	0	0	83	67	0.8	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:44	43852.0722	-61.9	26.9	0	0	0	0	0	0	0	0	0	83	80	0.7	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:45	43852.0729	-61.8	27.4	0	0	0	0	0	0	0	0	0	83	93	0.8	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:46	43852.0736	-61.8	27.8	0	0	0	0	0	0	0	0	0	83	82	0.8	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:47	43852.0743	-61.7	28.3	0	0	0	0	0	0	0	0	0	83	82	0.6	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:48	43852.075	-61.6	28.8	0	0	0	0	0	0	0	0	0	83	81	0.5	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:49	43852.0757	-61.5	29.2	0	0	0	0	0	0	0	0	0	83	29	0.1	-0.2	100.0	100.0	0	0	0.0
01/22/2020 01:50	43852.0764	-61.4	29.7	0	0	0	0	0	0	0	0	0	83	14	0.1	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:51	43852.0771	-61.3	30.1	0	0	0	0	0	0	0	0	0	83	14	0.3	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:52	43852.0778	-61.2	30.6	0	0	0	0	0	0	0	0	0	83	71	0.2	-0.4	100.0	100.0	0	0	0.0
01/22/2020 01:53	43852.0785	-61.2	31.1	0	0	0	0	0	0	0	0	0	83	71	0.6	-0.3	100.0	100.0	0	0	0.0
01/22/2020 01:54	43852.0792	-61.1	31.5	0	0	0	0	0	0	0	0	0	83	68	0.4	-0.4	100.0	100.0	0	0	0.0
01/22/2020 01:55	43852.0799	-61.0	31.9	0	0	0	0	0	0	0	0	0	83	64	0.6	-0.4	100.0	100.0	0	0	0.0
01/22/2020 01:56	43852.0806	-60.9	32.4	0	0	0	0	0	0	0	0	0	83	6	0.5	-0.4	100.0	100.0	0	0	0.0
01/22/2020 01:57	43852.0813	-60.8	32.8	0	0	0	0	0	0	0	0	0	83	22	0.6	-0.4	100.0	100.0	0	0	0.0
01/22/2020 01:58	43852.0819	-60.7	33.3	0	0	0	0	0	0	0	0	0	83	20	0.5	-0.4	100.0	100.0	0	0	0.0
01/22/2020 01:59	43852.0826	-60.6	33.7	0	0	0	0	0	0	0	0	0	83	33	0.5	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:00	43852.0833	-60.5	34.1	0	0	0	0	0	0	0	0	0	83	41	0.3	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:01	43852.084	-60.4	34.6	0	0	0	0	0	0	0	0	0	83	49	0.4	-0.3	100.0	100.0	0	0	0.0
01/22/2020 02:02	43852.0847	-60.3	35.0	0	0	0	0	0	0	0	0	0	83	26	0.5	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:03	43852.0854	-60.2	35.4	0	0	0	0	0	0	0	0	0	83	17	0.5	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:04	43852.0861	-60.1	35.9	0	0	0	0	0	0	0	0	0	83	27	0.5	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:05	43852.0868	-60.0	36.3	0	0	0	0	0	0	0	0	0	83	19	0.3	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:06	43852.0875	-59.9	36.7	0	0	0	0	0	0	0	0	0	83	19	0.3	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:07	43852.0882	-59.8	37.1	0	0	0	0	0	0	0	0	0	83	20	0.0	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:08	43852.0889	-59.7	37.5	0	0	0	0	0	0	0	0	0	83	68	0.1	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:09	43852.0896	-59.6	38.0	0	0	0	0	0	0	0	0	0	83	70	0.4	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:10	43852.0903	-59.5	38.4	0	0	0	0	0	0	0	0	0	83	70	0.3	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:11	43852.091	-59.4	38.8	0	0	0	0	0	0	0	0	0	83	70	0.0	-0.4	100.0	100.0	0	0	0.0
01/22/2020 02:12	43852.0917	-59.2	39.2	0	0	0	0	0	0	0	0	0	84	71	0.0	-0.4	100.0	100.0	0	0	0.0
