SITE: Vaulx-en-Velin, France, IDMP: FRA2, Lat: 45.7786 N, Long: 4.9225 E, Alt: 170 m
TIME: Winter Clock Time (GMT+1). Summer Clock Time from 03/29/2020 to 10/24/2020
TYPE: 1mn Instantaneous Measurements.
SOURCE:   ENTPE, Rue Maurice Audin, 69518 Vaulx-en-Velin, FRANCE.
          dumortier@entpe.fr, Phone:(33) 472047087.
COMMENTS: Diffuse illuminance and irradiance are corrected with Littlefair procedure.
	  All values have gone through ENTPE quality control procedure.

          XCLTime : Excel compatible time format (hours since 1/01/1900)
          Alts : altitude of the sun
          Azis : azimuth of the sun (from North to East)
          Evg  : global horizontal illuminance
          Evd  : diffuse horizontal illuminance
          Evgn : global vertical north illuminance
          Evge : global vertical east illuminance
          Evgs : global vertical south illuminance
          Evgw : global vertical west illuminance
          Eeg  : global horizontal irradiance
          Eed  : diffuse horizontal irradiance
          Lvz  : zenith luminance (11 degree aperture)
          Rh   : relative humidity
          Wd   : wind direction (from North to East)
          Ws   : wind speed
          Dbt  : dry bulb temperature
          Cvf  : illuminance shadow band correction factor
          Cef  : irradiance shadow band correction factor
          Ees  : direct horizontal irradiance
          UVA  : global horizontal UVA irradiance
          UVB  : global horizontal UVB irradiance

Date        Time           XCLTime       Alts   Azis  Evg     Evd    Evgn    Evge    Evgs    Evgw     Eeg     Eed     Lvz       Rh       Wd      Ws     Dbt       Cvf     Cef  Ees    UVA     UVB
mm/dd/yyyy hh:mm        01/01/1900        Deg    Deg  Lux     Lux     Lux     Lux     Lux     Lux    W/m2    W/m2   Cd/m2        %   DgN->E     m/s     DgC         %       %       W/m2    W/m2    W/m2
01/27/2020 00:00	43857.0	-60.8	333.7	0	0	0	0	0	0	0	0	0	92	51	0.2	5.8	100.0	100.0	0	0	0.0
01/27/2020 00:01	43857.0007	-60.8	334.2	0	0	0	0	0	0	0	0	0	93	35	0.4	5.8	100.0	100.0	0	0	0.0
01/27/2020 00:02	43857.0014	-60.9	334.6	0	0	0	0	0	0	0	0	0	93	18	0.5	5.7	100.0	100.0	0	0	0.0
01/27/2020 00:03	43857.0021	-61.0	335.1	0	0	0	0	0	0	0	0	0	93	21	0.7	5.8	100.0	100.0	0	0	0.0
01/27/2020 00:04	43857.0028	-61.1	335.5	0	0	0	0	0	0	0	0	0	93	16	0.8	5.8	100.0	100.0	0	0	0.0
01/27/2020 00:05	43857.0035	-61.1	336.0	0	0	0	0	0	0	0	0	0	93	34	1.0	5.8	100.0	100.0	0	0	0.0
01/27/2020 00:06	43857.0042	-61.2	336.5	0	0	0	0	0	0	0	0	0	93	20	1.1	5.8	100.0	100.0	0	0	0.0
01/27/2020 00:07	43857.0049	-61.3	337.0	0	0	0	0	0	0	0	0	0	93	11	1.0	5.7	100.0	100.0	0	0	0.0
01/27/2020 00:08	43857.0056	-61.3	337.4	0	0	0	0	0	0	0	0	0	93	4	0.8	5.7	100.0	100.0	0	0	0.0
01/27/2020 00:09	43857.0063	-61.4	337.9	0	0	0	0	0	0	0	0	0	93	3	0.6	5.7	100.0	100.0	0	0	0.0
01/27/2020 00:10	43857.0069	-61.5	338.4	0	0	0	0	0	0	0	0	0	93	3	0.4	5.7	100.0	100.0	0	0	0.0
01/27/2020 00:11	43857.0076	-61.5	338.9	0	0	0	0	0	0	0	0	0	93	352	0.2	5.6	100.0	100.0	0	0	0.0
01/27/2020 00:12	43857.0083	-61.6	339.3	0	0	0	0	0	0	0	0	0	93	353	0.2	5.7	100.0	100.0	0	0	0.0
01/27/2020 00:13	43857.009	-61.7	339.8	0	0	0	0	0	0	0	0	0	93	353	0.3	5.6	100.0	100.0	0	0	0.0
01/27/2020 00:14	43857.0097	-61.7	340.3	0	0	0	0	0	0	0	0	0	93	359	0.5	5.6	100.0	100.0	0	0	0.0
01/27/2020 00:15	43857.0104	-61.8	340.8	0	0	0	0	0	0	0	0	0	93	359	0.6	5.6	100.0	100.0	0	0	0.0
01/27/2020 00:16	43857.0111	-61.8	341.3	0	0	0	0	0	0	0	0	0	93	4	0.7	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:17	43857.0118	-61.9	341.8	0	0	0	0	0	0	0	0	0	93	15	0.7	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:18	43857.0125	-61.9	342.2	0	0	0	0	0	0	0	0	0	93	24	0.9	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:19	43857.0132	-62.0	342.7	0	0	0	0	0	0	0	0	0	93	37	0.9	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:20	43857.0139	-62.0	343.2	0	0	0	0	0	0	0	0	0	93	38	1.0	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:21	43857.0146	-62.1	343.7	0	0	0	0	0	0	0	0	0	93	86	0.9	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:22	43857.0153	-62.1	344.2	0	0	0	0	0	0	0	0	0	93	72	0.5	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:23	43857.016	-62.2	344.7	0	0	0	0	0	0	0	0	0	93	77	0.9	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:24	43857.0167	-62.2	345.2	0	0	0	0	0	0	0	0	0	93	87	1.1	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:25	43857.0174	-62.3	345.7	0	0	0	0	0	0	0	0	0	93	86	1.2	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:26	43857.0181	-62.3	346.2	0	0	0	0	0	0	0	0	0	93	87	1.4	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:27	43857.0188	-62.4	346.7	0	0	0	0	0	0	0	0	0	93	85	1.5	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:28	43857.0194	-62.4	347.2	0	0	0	0	0	0	0	0	0	93	87	1.4	5.5	100.0	100.0	0	0	0.0
01/27/2020 00:29	43857.0201	-62.4	347.7	0	0	0	0	0	0	0	0	0	93	98	1.4	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:30	43857.0208	-62.5	348.2	0	0	0	0	0	0	0	0	0	93	96	0.8	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:31	43857.0215	-62.5	348.7	0	0	0	0	0	0	0	0	0	93	84	1.2	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:32	43857.0222	-62.5	349.3	0	0	0	0	0	0	0	0	0	93	70	1.2	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:33	43857.0229	-62.6	349.8	0	0	0	0	0	0	0	0	0	93	81	1.0	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:34	43857.0236	-62.6	350.3	0	0	0	0	0	0	0	0	0	93	81	1.1	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:35	43857.0243	-62.6	350.8	0	0	0	0	0	0	0	0	0	93	79	0.8	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:36	43857.025	-62.7	351.3	0	0	0	0	0	0	0	0	0	93	68	0.8	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:37	43857.0257	-62.7	351.8	0	0	0	0	0	0	0	0	0	93	74	0.7	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:38	43857.0264	-62.7	352.3	0	0	0	0	0	0	0	0	0	93	79	0.4	5.4	100.0	100.0	0	0	0.0
01/27/2020 00:39	43857.0271	-62.7	352.8	0	0	0	0	0	0	0	0	0	93	86	0.5	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:40	43857.0278	-62.8	353.3	0	0	0	0	0	0	0	0	0	93	93	0.4	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:41	43857.0285	-62.8	353.9	0	0	0	0	0	0	0	0	0	93	71	0.6	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:42	43857.0292	-62.8	354.4	0	0	0	0	0	0	0	0	0	93	74	0.7	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:43	43857.0299	-62.8	354.9	0	0	0	0	0	0	0	0	0	93	88	0.8	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:44	43857.0306	-62.8	355.4	0	0	0	0	0	0	0	0	0	93	101	0.7	5.2	100.0	100.0	0	0	0.0
01/27/2020 00:45	43857.0313	-62.8	355.9	0	0	0	0	0	0	0	0	0	93	85	0.3	5.2	100.0	100.0	0	0	0.0
01/27/2020 00:46	43857.0319	-62.8	356.5	0	0	0	0	0	0	0	0	0	93	83	0.4	5.2	100.0	100.0	0	0	0.0
01/27/2020 00:47	43857.0326	-62.9	357.0	0	0	0	0	0	0	0	0	0	93	78	0.6	5.2	100.0	100.0	0	0	0.0
01/27/2020 00:48	43857.0333	-62.9	357.5	0	0	0	0	0	0	0	0	0	93	68	0.5	5.1	100.0	100.0	0	0	0.0
01/27/2020 00:49	43857.034	-62.9	358.0	0	0	0	0	0	0	0	0	0	93	50	0.3	5.3	100.0	100.0	0	0	0.0
01/27/2020 00:50	43857.0347	-62.9	358.5	0	0	0	0	0	0	0	0	0	93	19	0.2	5.1	100.0	100.0	0	0	0.0
01/27/2020 00:51	43857.0354	-62.9	359.0	0	0	0	0	0	0	0	0	0	93	20	0.4	5.1	100.0	100.0	0	0	0.0
01/27/2020 00:52	43857.0361	-62.9	359.6	0	0	0	0	0	0	0	0	0	93	40	0.5	5.1	100.0	100.0	0	0	0.0
