SITE: Vaulx-en-Velin, France, IDMP: FRA2, Lat: 45.7786 N, Long: 4.9225 E, Alt: 170 m
TIME: Winter Clock Time (GMT+1). Summer Clock Time from 03/29/2020 to 10/24/2020
TYPE: 1mn Instantaneous Measurements.
SOURCE:   ENTPE, Rue Maurice Audin, 69518 Vaulx-en-Velin, FRANCE.
          dumortier@entpe.fr, Phone:(33) 472047087.
COMMENTS: Diffuse illuminance and irradiance are corrected with Littlefair procedure.
	  All values have gone through ENTPE quality control procedure.

          XCLTime : Excel compatible time format (hours since 1/01/1900)
          Alts : altitude of the sun
          Azis : azimuth of the sun (from North to East)
          Evg  : global horizontal illuminance
          Evd  : diffuse horizontal illuminance
          Evgn : global vertical north illuminance
          Evge : global vertical east illuminance
          Evgs : global vertical south illuminance
          Evgw : global vertical west illuminance
          Eeg  : global horizontal irradiance
          Eed  : diffuse horizontal irradiance
          Lvz  : zenith luminance (11 degree aperture)
          Rh   : relative humidity
          Wd   : wind direction (from North to East)
          Ws   : wind speed
          Dbt  : dry bulb temperature
          Cvf  : illuminance shadow band correction factor
          Cef  : irradiance shadow band correction factor
          Ees  : direct horizontal irradiance
          UVA  : global horizontal UVA irradiance
          UVB  : global horizontal UVB irradiance

Date        Time           XCLTime       Alts   Azis  Evg     Evd    Evgn    Evge    Evgs    Evgw     Eeg     Eed     Lvz       Rh       Wd      Ws     Dbt       Cvf     Cef  Ees    UVA     UVB
mm/dd/yyyy hh:mm        01/01/1900        Deg    Deg  Lux     Lux     Lux     Lux     Lux     Lux    W/m2    W/m2   Cd/m2        %   DgN->E     m/s     DgC         %       %       W/m2    W/m2    W/m2
01/28/2020 00:00	43858.0	-60.5	333.8	0	0	0	0	0	0	0	0	0	69	180	4.9	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:01	43858.0007	-60.6	334.2	0	0	0	0	0	0	0	0	0	69	209	4.8	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:02	43858.0014	-60.7	334.7	0	0	0	0	0	0	0	0	0	69	156	4.4	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:03	43858.0021	-60.7	335.1	0	0	0	0	0	0	0	0	0	69	190	4.7	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:04	43858.0028	-60.8	335.6	0	0	0	0	0	0	0	0	0	69	180	5.3	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:05	43858.0035	-60.9	336.1	0	0	0	0	0	0	0	0	0	69	156	3.7	9.4	100.0	100.0	0	0	0.0
01/28/2020 00:06	43858.0042	-60.9	336.5	0	0	0	0	0	0	0	0	0	69	181	5.5	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:07	43858.0049	-61.0	337.0	0	0	0	0	0	0	0	0	0	69	199	5.8	9.3	100.0	100.0	0	0	0.0
01/28/2020 00:08	43858.0056	-61.1	337.5	0	0	0	0	0	0	0	0	0	69	197	6.3	9.4	100.0	100.0	0	0	0.0
01/28/2020 00:09	43858.0063	-61.2	337.9	0	0	0	0	0	0	0	0	0	69	208	7.8	9.4	100.0	100.0	0	0	0.0
01/28/2020 00:10	43858.0069	-61.2	338.4	0	0	0	0	0	0	0	0	0	69	198	6.7	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:11	43858.0076	-61.3	338.9	0	0	0	0	0	0	0	0	0	69	193	6.4	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:12	43858.0083	-61.3	339.4	0	0	0	0	0	0	0	0	0	69	195	4.2	9.4	100.0	100.0	0	0	0.0
01/28/2020 00:13	43858.009	-61.4	339.9	0	0	0	0	0	0	0	0	0	68	198	5.8	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:14	43858.0097	-61.5	340.3	0	0	0	0	0	0	0	0	0	68	206	7.5	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:15	43858.0104	-61.5	340.8	0	0	0	0	0	0	0	0	0	68	173	7.8	9.4	100.0	100.0	0	0	0.0
01/28/2020 00:16	43858.0111	-61.6	341.3	0	0	0	0	0	0	0	0	0	68	219	6.7	9.4	100.0	100.0	0	0	0.0
01/28/2020 00:17	43858.0118	-61.6	341.8	0	0	0	0	0	0	0	0	0	68	207	6.9	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:18	43858.0125	-61.7	342.3	0	0	0	0	0	0	0	0	0	68	194	6.3	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:19	43858.0132	-61.7	342.8	0	0	0	0	0	0	0	0	0	68	193	7.0	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:20	43858.0139	-61.8	343.2	0	0	0	0	0	0	0	0	0	68	164	5.6	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:21	43858.0146	-61.8	343.7	0	0	0	0	0	0	0	0	0	68	191	6.4	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:22	43858.0153	-61.9	344.2	0	0	0	0	0	0	0	0	0	68	163	8.6	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:23	43858.016	-61.9	344.7	0	0	0	0	0	0	0	0	0	68	201	7.7	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:24	43858.0167	-62.0	345.2	0	0	0	0	0	0	0	0	0	68	189	7.1	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:25	43858.0174	-62.0	345.7	0	0	0	0	0	0	0	0	0	68	192	6.6	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:26	43858.0181	-62.1	346.2	0	0	0	0	0	0	0	0	0	68	187	7.7	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:27	43858.0188	-62.1	346.7	0	0	0	0	0	0	0	0	0	68	195	6.6	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:28	43858.0194	-62.1	347.2	0	0	0	0	0	0	0	0	0	68	155	5.5	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:29	43858.0201	-62.2	347.7	0	0	0	0	0	0	0	0	0	68	188	5.2	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:30	43858.0208	-62.2	348.2	0	0	0	0	0	0	0	0	0	68	198	5.8	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:31	43858.0215	-62.2	348.7	0	0	0	0	0	0	0	0	0	68	224	5.8	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:32	43858.0222	-62.3	349.2	0	0	0	0	0	0	0	0	0	68	232	4.9	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:33	43858.0229	-62.3	349.7	0	0	0	0	0	0	0	0	0	68	204	4.2	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:34	43858.0236	-62.3	350.2	0	0	0	0	0	0	0	0	0	68	208	6.5	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:35	43858.0243	-62.4	350.7	0	0	0	0	0	0	0	0	0	68	198	5.3	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:36	43858.025	-62.4	351.3	0	0	0	0	0	0	0	0	0	68	219	4.9	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:37	43858.0257	-62.4	351.8	0	0	0	0	0	0	0	0	0	68	196	3.8	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:38	43858.0264	-62.4	352.3	0	0	0	0	0	0	0	0	0	68	161	4.6	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:39	43858.0271	-62.5	352.8	0	0	0	0	0	0	0	0	0	68	186	4.9	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:40	43858.0278	-62.5	353.3	0	0	0	0	0	0	0	0	0	68	196	5.9	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:41	43858.0285	-62.5	353.8	0	0	0	0	0	0	0	0	0	68	208	6.2	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:42	43858.0292	-62.5	354.3	0	0	0	0	0	0	0	0	0	68	217	6.3	9.7	100.0	100.0	0	0	0.0
01/28/2020 00:43	43858.0299	-62.5	354.8	0	0	0	0	0	0	0	0	0	68	198	5.9	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:44	43858.0306	-62.6	355.3	0	0	0	0	0	0	0	0	0	68	196	6.3	9.7	100.0	100.0	0	0	0.0
01/28/2020 00:45	43858.0313	-62.6	355.9	0	0	0	0	0	0	0	0	0	68	206	7.3	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:46	43858.0319	-62.6	356.4	0	0	0	0	0	0	0	0	0	68	236	5.9	9.7	100.0	100.0	0	0	0.0
01/28/2020 00:47	43858.0326	-62.6	356.9	0	0	0	0	0	0	0	0	0	68	209	5.9	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:48	43858.0333	-62.6	357.4	0	0	0	0	0	0	0	0	0	68	210	6.4	9.7	100.0	100.0	0	0	0.0
01/28/2020 00:49	43858.034	-62.6	357.9	0	0	0	0	0	0	0	0	0	68	183	4.7	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:50	43858.0347	-62.6	358.4	0	0	0	0	0	0	0	0	0	68	196	5.1	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:51	43858.0354	-62.6	358.9	0	0	0	0	0	0	0	0	0	68	191	6.3	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:52	43858.0361	-62.6	359.5	0	0	0	0	0	0	0	0	0	68	180	5.8	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:53	43858.0368	-62.6	360.0	0	0	0	0	0	0	0	0	0	68	170	7.0	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:54	43858.0375	-62.6	0.5	0	0	0	0	0	0	0	0	0	68	193	6.4	9.5	100.0	100.0	0	0	0.0
01/28/2020 00:55	43858.0382	-62.6	1.0	0	0	0	0	0	0	0	0	0	68	205	6.3	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:56	43858.0389	-62.6	1.5	0	0	0	0	0	0	0	0	0	68	184	5.5	9.7	100.0	100.0	0	0	0.0
01/28/2020 00:57	43858.0396	-62.6	2.0	0	0	0	0	0	0	0	0	0	68	206	5.6	9.7	100.0	100.0	0	0	0.0
01/28/2020 00:58	43858.0403	-62.6	2.6	0	0	0	0	0	0	0	0	0	68	202	8.0	9.6	100.0	100.0	0	0	0.0
01/28/2020 00:59	43858.041	-62.6	3.1	0	0	0	0	0	0	0	0	0	68	207	5.8	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:00	43858.0417	-62.6	3.6	0	0	0	0	0	0	0	0	0	68	208	8.0	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:01	43858.0424	-62.6	4.1	0	0	0	0	0	0	0	0	0	68	173	6.9	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:02	43858.0431	-62.6	4.6	0	0	0	0	0	0	0	0	0	68	191	6.5	9.8	100.0	100.0	0	0	0.0
01/28/2020 01:03	43858.0438	-62.5	5.1	0	0	0	0	0	0	0	0	0	68	180	7.0	9.8	100.0	100.0	0	0	0.0
01/28/2020 01:04	43858.0444	-62.5	5.6	0	0	0	0	0	0	0	0	0	68	175	6.7	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:05	43858.0451	-62.5	6.2	0	0	0	0	0	0	0	0	0	67	199	5.6	9.8	100.0	100.0	0	0	0.0
01/28/2020 01:06	43858.0458	-62.5	6.7	0	0	0	0	0	0	0	0	0	67	172	7.5	9.8	100.0	100.0	0	0	0.0
01/28/2020 01:07	43858.0465	-62.5	7.2	0	0	0	0	0	0	0	0	0	68	188	6.6	9.8	100.0	100.0	0	0	0.0
01/28/2020 01:08	43858.0472	-62.4	7.7	0	0	0	0	0	0	0	0	0	68	189	6.7	9.8	100.0	100.0	0	0	0.0
01/28/2020 01:09	43858.0479	-62.4	8.2	0	0	0	0	0	0	0	0	0	68	157	5.0	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:10	43858.0486	-62.4	8.7	0	0	0	0	0	0	0	0	0	68	173	4.5	9.6	100.0	100.0	0	0	0.0
01/28/2020 01:11	43858.0493	-62.4	9.2	0	0	0	0	0	0	0	0	0	68	195	5.5	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:12	43858.05	-62.3	9.7	0	0	0	0	0	0	0	0	0	68	191	6.2	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:13	43858.0507	-62.3	10.2	0	0	0	0	0	0	0	0	0	68	162	4.6	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:14	43858.0514	-62.3	10.7	0	0	0	0	0	0	0	0	0	68	192	3.6	9.6	100.0	100.0	0	0	0.0
01/28/2020 01:15	43858.0521	-62.2	11.2	0	0	0	0	0	0	0	0	0	68	175	5.1	9.6	100.0	100.0	0	0	0.0
01/28/2020 01:16	43858.0528	-62.2	11.7	0	0	0	0	0	0	0	0	0	68	203	5.1	9.6	100.0	100.0	0	0	0.0
01/28/2020 01:17	43858.0535	-62.2	12.2	0	0	0	0	0	0	0	0	0	68	180	9.0	9.6	100.0	100.0	0	0	0.0
01/28/2020 01:18	43858.0542	-62.1	12.7	0	0	0	0	0	0	0	0	0	68	180	9.3	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:19	43858.0549	-62.1	13.2	0	0	0	0	0	0	0	0	0	68	157	7.4	9.6	100.0	100.0	0	0	0.0
01/28/2020 01:20	43858.0556	-62.1	13.7	0	0	0	0	0	0	0	0	0	68	171	7.4	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:21	43858.0563	-62.0	14.2	0	0	0	0	0	0	0	0	0	68	207	7.2	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:22	43858.0569	-62.0	14.7	0	0	0	0	0	0	0	0	0	68	137	8.3	9.8	100.0	100.0	0	0	0.0
01/28/2020 01:23	43858.0576	-61.9	15.2	0	0	0	0	0	0	0	0	0	68	241	4.6	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:24	43858.0583	-61.9	15.7	0	0	0	0	0	0	0	0	0	68	209	4.1	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:25	43858.059	-61.8	16.2	0	0	0	0	0	0	0	0	0	68	190	7.4	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:26	43858.0597	-61.8	16.7	0	0	0	0	0	0	0	0	0	68	165	7.8	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:27	43858.0604	-61.7	17.2	0	0	0	0	0	0	0	0	0	68	160	5.8	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:28	43858.0611	-61.7	17.7	0	0	0	0	0	0	0	0	0	68	197	7.9	9.6	100.0	100.0	0	0	0.0
01/28/2020 01:29	43858.0618	-61.6	18.2	0	0	0	0	0	0	0	0	0	68	147	8.3	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:30	43858.0625	-61.6	18.7	0	0	0	0	0	0	0	0	0	68	146	4.5	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:31	43858.0632	-61.5	19.1	0	0	0	0	0	0	0	0	0	68	193	6.7	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:32	43858.0639	-61.5	19.6	0	0	0	0	0	0	0	0	0	68	202	7.3	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:33	43858.0646	-61.4	20.1	0	0	0	0	0	0	0	0	0	68	156	8.6	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:34	43858.0653	-61.3	20.6	0	0	0	0	0	0	0	0	0	68	235	4.0	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:35	43858.066	-61.3	21.1	0	0	0	0	0	0	0	0	0	68	205	6.9	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:36	43858.0667	-61.2	21.5	0	0	0	0	0	0	0	0	0	68	211	7.9	9.7	100.0	100.0	0	0	0.0
01/28/2020 01:37	43858.0674	-61.1	22.0	0	0	0	0	0	0	0	0	0	68	180	9.2	9.6	100.0	100.0	0	0	0.0
