SITE: Vaulx-en-Velin, France, IDMP: FRA2, Lat: 45.7786 N, Long: 4.9225 E, Alt: 170 m
TIME: Winter Clock Time (GMT+1). Summer Clock Time from 03/29/2020 to 10/24/2020
TYPE: 1mn Instantaneous Measurements.
SOURCE:   ENTPE, Rue Maurice Audin, 69518 Vaulx-en-Velin, FRANCE.
          dumortier@entpe.fr, Phone:(33) 472047087.
COMMENTS: Diffuse illuminance and irradiance are corrected with Littlefair procedure.
	  All values have gone through ENTPE quality control procedure.

          XCLTime : Excel compatible time format (hours since 1/01/1900)
          Alts : altitude of the sun
          Azis : azimuth of the sun (from North to East)
          Evg  : global horizontal illuminance
          Evd  : diffuse horizontal illuminance
          Evgn : global vertical north illuminance
          Evge : global vertical east illuminance
          Evgs : global vertical south illuminance
          Evgw : global vertical west illuminance
          Eeg  : global horizontal irradiance
          Eed  : diffuse horizontal irradiance
          Lvz  : zenith luminance (11 degree aperture)
          Rh   : relative humidity
          Wd   : wind direction (from North to East)
          Ws   : wind speed
          Dbt  : dry bulb temperature
          Cvf  : illuminance shadow band correction factor
          Cef  : irradiance shadow band correction factor
          Ees  : direct horizontal irradiance
          UVA  : global horizontal UVA irradiance
          UVB  : global horizontal UVB irradiance

Date        Time           XCLTime       Alts   Azis  Evg     Evd    Evgn    Evge    Evgs    Evgw     Eeg     Eed     Lvz       Rh       Wd      Ws     Dbt       Cvf     Cef  Ees    UVA     UVB
mm/dd/yyyy hh:mm        01/01/1900        Deg    Deg  Lux     Lux     Lux     Lux     Lux     Lux    W/m2    W/m2   Cd/m2        %   DgN->E     m/s     DgC         %       %       W/m2    W/m2    W/m2
01/30/2020 00:00	43860.0	-60.0	333.9	0	0	0	0	0	0	0	0	0	91	44	0.0	3.8	100.0	100.0	0	0	0.0
01/30/2020 00:01	43860.0007	-60.1	334.4	0	0	0	0	0	0	0	0	0	91	44	0.0	3.8	100.0	100.0	0	0	0.0
01/30/2020 00:02	43860.0014	-60.1	334.9	0	0	0	0	0	0	0	0	0	90	44	0.0	3.8	100.0	100.0	0	0	0.0
01/30/2020 00:03	43860.0021	-60.2	335.3	0	0	0	0	0	0	0	0	0	90	44	0.0	3.8	100.0	100.0	0	0	0.0
01/30/2020 00:04	43860.0028	-60.3	335.8	0	0	0	0	0	0	0	0	0	90	44	0.0	3.8	100.0	100.0	0	0	0.0
01/30/2020 00:05	43860.0035	-60.3	336.2	0	0	0	0	0	0	0	0	0	91	44	0.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:06	43860.0042	-60.4	336.7	0	0	0	0	0	0	0	0	0	91	80	0.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:07	43860.0049	-60.5	337.1	0	0	0	0	0	0	0	0	0	91	86	0.3	3.8	100.0	100.0	0	0	0.0
01/30/2020 00:08	43860.0056	-60.6	337.6	0	0	0	0	0	0	0	0	0	91	87	0.7	3.8	100.0	100.0	0	0	0.0
01/30/2020 00:09	43860.0063	-60.6	338.1	0	0	0	0	0	0	0	0	0	91	87	0.7	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:10	43860.0069	-60.7	338.5	0	0	0	0	0	0	0	0	0	91	84	1.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:11	43860.0076	-60.7	339.0	0	0	0	0	0	0	0	0	0	91	79	1.1	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:12	43860.0083	-60.8	339.5	0	0	0	0	0	0	0	0	0	91	78	1.2	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:13	43860.009	-60.9	340.0	0	0	0	0	0	0	0	0	0	91	78	1.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:14	43860.0097	-60.9	340.4	0	0	0	0	0	0	0	0	0	91	63	0.8	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:15	43860.0104	-61.0	340.9	0	0	0	0	0	0	0	0	0	91	60	0.5	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:16	43860.0111	-61.0	341.4	0	0	0	0	0	0	0	0	0	91	60	0.3	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:17	43860.0118	-61.1	341.9	0	0	0	0	0	0	0	0	0	91	60	0.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:18	43860.0125	-61.1	342.3	0	0	0	0	0	0	0	0	0	91	55	0.1	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:19	43860.0132	-61.2	342.8	0	0	0	0	0	0	0	0	0	91	55	0.0	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:20	43860.0139	-61.3	343.3	0	0	0	0	0	0	0	0	0	91	55	0.0	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:21	43860.0146	-61.3	343.8	0	0	0	0	0	0	0	0	0	91	55	0.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:22	43860.0153	-61.3	344.3	0	0	0	0	0	0	0	0	0	91	55	0.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:23	43860.016	-61.4	344.8	0	0	0	0	0	0	0	0	0	91	55	0.4	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:24	43860.0167	-61.4	345.2	0	0	0	0	0	0	0	0	0	91	62	0.3	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:25	43860.0174	-61.5	345.7	0	0	0	0	0	0	0	0	0	91	62	0.1	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:26	43860.0181	-61.5	346.2	0	0	0	0	0	0	0	0	0	91	65	0.0	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:27	43860.0188	-61.6	346.7	0	0	0	0	0	0	0	0	0	91	71	0.0	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:28	43860.0194	-61.6	347.2	0	0	0	0	0	0	0	0	0	91	72	0.4	3.7	100.0	100.0	0	0	0.0
01/30/2020 00:29	43860.0201	-61.6	347.7	0	0	0	0	0	0	0	0	0	91	71	0.6	3.6	100.0	100.0	0	0	0.0
01/30/2020 00:30	43860.0208	-61.7	348.2	0	0	0	0	0	0	0	0	0	91	71	0.6	3.7	100.0	100.0	0	0	0.0
