SITE: Vaulx-en-Velin, France, IDMP: FRA2, Lat: 45.7786 N, Long: 4.9225 E, Alt: 170 m
TIME: Winter Clock Time (GMT+1). Summer Clock Time from 03/29/2020 to 10/24/2020
TYPE: 1mn Instantaneous Measurements.
SOURCE:   ENTPE, Rue Maurice Audin, 69518 Vaulx-en-Velin, FRANCE.
          dumortier@entpe.fr, Phone:(33) 472047087.
COMMENTS: Diffuse illuminance and irradiance are corrected with Littlefair procedure.
	  All values have gone through ENTPE quality control procedure.

          XCLTime : Excel compatible time format (hours since 1/01/1900)
          Alts : altitude of the sun
          Azis : azimuth of the sun (from North to East)
          Evg  : global horizontal illuminance
          Evd  : diffuse horizontal illuminance
          Evgn : global vertical north illuminance
          Evge : global vertical east illuminance
          Evgs : global vertical south illuminance
          Evgw : global vertical west illuminance
          Eeg  : global horizontal irradiance
          Eed  : diffuse horizontal irradiance
          Lvz  : zenith luminance (11 degree aperture)
          Rh   : relative humidity
          Wd   : wind direction (from North to East)
          Ws   : wind speed
          Dbt  : dry bulb temperature
          Cvf  : illuminance shadow band correction factor
          Cef  : irradiance shadow band correction factor
          Ees  : direct horizontal irradiance
          UVA  : global horizontal UVA irradiance
          UVB  : global horizontal UVB irradiance

Date        Time           XCLTime       Alts   Azis  Evg     Evd    Evgn    Evge    Evgs    Evgw     Eeg     Eed     Lvz       Rh       Wd      Ws     Dbt       Cvf     Cef  Ees    UVA     UVB
mm/dd/yyyy hh:mm        01/01/1900        Deg    Deg  Lux     Lux     Lux     Lux     Lux     Lux    W/m2    W/m2   Cd/m2        %   DgN->E     m/s     DgC         %       %       W/m2    W/m2    W/m2
01/31/2020 00:00	43861.0	-59.7	334.0	0	0	0	0	0	0	0	0	0	91	260	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:01	43861.0007	-59.8	334.5	0	0	0	0	0	0	0	0	0	91	292	0.2	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:02	43861.0014	-59.9	334.9	0	0	0	0	0	0	0	0	0	91	264	0.4	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:03	43861.0021	-59.9	335.4	0	0	0	0	0	0	0	0	0	92	263	0.3	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:04	43861.0028	-60.0	335.9	0	0	0	0	0	0	0	0	0	91	283	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:05	43861.0035	-60.1	336.3	0	0	0	0	0	0	0	0	0	92	274	0.2	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:06	43861.0042	-60.1	336.8	0	0	0	0	0	0	0	0	0	91	154	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:07	43861.0049	-60.2	337.2	0	0	0	0	0	0	0	0	0	92	154	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:08	43861.0056	-60.3	337.7	0	0	0	0	0	0	0	0	0	92	156	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:09	43861.0063	-60.3	338.1	0	0	0	0	0	0	0	0	0	92	210	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:10	43861.0069	-60.4	338.6	0	0	0	0	0	0	0	0	0	92	272	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:11	43861.0076	-60.5	339.1	0	0	0	0	0	0	0	0	0	92	344	0.4	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:12	43861.0083	-60.5	339.5	0	0	0	0	0	0	0	0	0	92	322	0.3	7.4	100.0	100.0	0	0	0.0
01/31/2020 00:13	43861.009	-60.6	340.0	0	0	0	0	0	0	0	0	0	92	324	0.8	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:14	43861.0097	-60.7	340.5	0	0	0	0	0	0	0	0	0	92	324	0.7	7.4	100.0	100.0	0	0	0.0
01/31/2020 00:15	43861.0104	-60.7	341.0	0	0	0	0	0	0	0	0	0	92	329	0.4	7.2	100.0	100.0	0	0	0.0
01/31/2020 00:16	43861.0111	-60.8	341.4	0	0	0	0	0	0	0	0	0	92	333	0.1	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:17	43861.0118	-60.8	341.9	0	0	0	0	0	0	0	0	0	92	339	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:18	43861.0125	-60.9	342.4	0	0	0	0	0	0	0	0	0	92	356	0.2	7.4	100.0	100.0	0	0	0.0
01/31/2020 00:19	43861.0132	-60.9	342.9	0	0	0	0	0	0	0	0	0	92	356	0.2	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:20	43861.0139	-61.0	343.3	0	0	0	0	0	0	0	0	0	92	356	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:21	43861.0146	-61.0	343.8	0	0	0	0	0	0	0	0	0	92	356	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:22	43861.0153	-61.1	344.3	0	0	0	0	0	0	0	0	0	92	356	0.0	7.3	100.0	100.0	0	0	0.0
01/31/2020 00:23	43861.016	-61.1	344.8	0	0	0	0	0	0	0	0	0	92	49	0.1	7.4	100.0	100.0	0	0	0.0
01/31/2020 00:24	43861.0167	-61.2	345.3	0	0	0	0	0	0	0	0	0	92	286	0.5	7.4	100.0	100.0	0	0	0.0
